,Unnamed: 0,smiles,eib,bandgap_chain,bandgap_crystal
6431,6431,[*]C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc([*])nc2)s1,1.1809911999828118,3.3807,
6434,6434,[*]c1ccc(CCCCCCc2ccc(-c3csc(-c4nc([*])cs4)n3)cc2)cc1,,3.1824,
6436,6436,[*]c1ccc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)cc1,1.6902784609950643,3.0008,
6437,6437,[*]c1nc2ccc(-c3ccc4nc(-c5cccc6cc7c([*])cccc7cc56)sc4c3)cc2s1,1.9192403915885223,2.5701,
6440,6440,[*]C1C=C(CCCCCC)C([*])S1,3.7134347831419587,4.6982,
6441,6441,[*]C1C=C(C)C([*])S1,3.759496115460824,4.9946,
6444,6444,[*]c1cnc([*])s1,0.9064651157896568,1.8622,1.7987
6445,6445,[*]CC(CC)(CC)CS[*],4.303839122052216,4.9121,
6447,6447,[*]c1cc2sc3cc([*])sc3c2s1,1.6308043450461116,1.6985,
6448,6448,[*]c1cc2sc([*])cc2s1,1.5620194033568962,1.6684,
6449,6449,[*]c1cc2cc([*])sc2s1,2.5835155295919874,3.153,
6450,6450,[*]c1cc(CCCCCCCCCCCC)c([*])s1,2.205505305329792,2.3195,
6451,6451,[*]c1cccc(-c2ccc(-c3ccc([*])s3)s2)c1,2.0396633842436107,2.9264,
6452,6452,[*]c1csc([*])c1,2.6131982462615486,3.5004,
6453,6453,[*]CCCCCCCCCCCCCCS[*],,5.1904,
6454,6454,[*]c1cc(CCCCCCCCCC)c([*])s1,2.218328820508848,2.3836,
6455,6455,[*]c1cc(CCCCCC)c([*])s1,2.1466840836230734,2.3549,
6456,6456,[*]c1cc(CCCCCCCC)c([*])s1,2.3275699767499485,2.3638,
6460,6460,[*]c1sc(-c2cc(CCCCCCCCCC)c([*])s2)cc1CCCCCCCCCC,2.008233826468228,1.4512,
6461,6461,[*]c1sc(-c2cc(CCCCCC)c([*])s2)cc1CCCCCC,1.8853023163781608,1.5552,
6464,6464,[*]c1cc(-c2ccc(CCCCCCCC)cc2)c([*])s1,,2.521,
6467,6467,[*]CCCCCCCCCCSCCCCS[*],,5.1777,
6468,6468,[*]c1ccc(Sc2ccc(Sc3ccc(Sc4ccc(S([*])=O)cc4)cc3)cc2)cc1,3.1579319501851075,4.2649,
6469,6469,[*]c1ccc(Sc2cccc(Sc3ccc(S([*])=O)cc3)c2)cc1,,3.9082,
6476,6476,[*]c1ccc(-c2cc(CCCCCCCCCCC)c([*])s2)s1,1.743903282471413,1.6329,
6477,6477,[*]c1ccc(-c2ccc(-c3ccc(-c4ccc([*])n4CCCCCCCCCCCC)s3)s2)s1,2.048656941564716,2.0944,2.1442
6478,6478,[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([*])n5CCCCCCCCCCCC)s4)s3)s2)s1,,2.0759,
6480,6480,[*]C#Cc1cc(OCCCCCCCC)c(C#Cc2ccc([*])s2)cc1OCCCCCCCC,,2.3184,
6481,6481,[*]C#Cc1c(F)c(F)c(C#Cc2cc(CCCCCC)c([*])s2)c(F)c1F,1.2196607418026175,2.7755,
6482,6482,[*]C#Cc1cc(CCCCCC)c([*])s1,1.319999035701648,1.5455,
6483,6483,[*]C#CC#Cc1ccc(-c2ccc([*])s2)s1,1.1947231133243696,1.6029,
6484,6484,[*]C#CC#Cc1cc2sc([*])cc2s1,1.0233942790095178,1.561,
6485,6485,[*]c1cc2sc([*])c(C)c2s1,2.3829831476633845,3.1198,
6486,6486,[*]c1cc(C(=O)OCCCCCC)c([*])s1,2.1486332598914757,2.7434,
6487,6487,[*]c1cc(C(=O)OCCCCCCCC)c([*])s1,1.9992404632368759,1.8008,
6488,6488,[*]c1nc2cc3sc(-c4cc(OCCCC)c([*])cc4OCCCC)nc3cc2s1,,3.1128,
6494,6494,[*]c1cc(OCCCCCCCCCC)cc(-c2nc3cc4sc([*])nc4cc3s2)c1,,3.4535,
6495,6495,[*]C#CC#Cc1ccc([*])s1,0.9052136898359512,1.5989,
6496,6496,[*]c1nc(CCCCCC)c(-c2sc([*])nc2CCCCCC)s1,1.4055010864644428,1.8419,
6498,6498,[*]c1ccc(Sc2ccc(S([*])(=O)=O)cc2)cc1,2.8621606147991456,3.9414,
6500,6500,[*]Oc1ccc(C(=O)Nc2ccc(SCCC([*])=O)cc2)cc1,,3.9231,
6501,6501,[*]c1cc(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,2.482959827333775,1.8122,
6503,6503,[*]c1cc(CCCC)c([*])s1,2.103253779746572,2.3242,
6504,6504,[*]C=Cc1ccc(-c2ccc([*])s2)s1,1.8366666557454887,2.1384,
6505,6505,[*]c1ccc(-c2cc(CCCCCCCCCCCC)c([*])s2)s1,1.7603516768757157,1.4731,
6506,6506,[*]c1cc(CCCc2ccccc2)c([*])s1,2.1089017307440105,2.2134,
6507,6507,[*]c1sc([*])c(OC)c1OC,3.3770315776720534,4.1031,
6508,6508,[*]c1sc([*])c(OCCCC)c1OCCCC,2.3374085975289702,1.381,
6510,6510,[*]c1sc([*])c(OCCCCCCC)c1C,2.4691961897985886,2.8389,
6511,6511,[*]c1sc([*])c(OCCOCCCC)c1C,2.584633840562913,1.5443,
6512,6512,[*]c1cc(OCCCCCCC)c([*])s1,1.9002015238360823,1.3206,
6513,6513,[*]c1cc(OCCOCCCC)c([*])s1,2.5199102642116107,2.7317,
6514,6514,[*]c1cc(OCCOCCOC)c([*])s1,1.9603831607598927,1.3804,
6515,6515,[*]c1sc([*])c(OCCCCCCCC)c1C,2.8046106816871914,3.8299,
6517,6517,[*]C=Cc1ccc([*])s1,2.306950912604641,2.6453,
6521,6521,[*]c1sc([*])c2ccccc12,1.5336549053103474,1.2499,
6522,6522,[*]C1=CSC(=C2SC=C(c3ccc([*])cc3)S2)S1,2.473855406367373,2.2854,
6524,6524,[*]C#Cc1ccc([*])s1,1.1478351043179096,1.6401,
6526,6526,[*]c1cc(CCCCCCCCCCCCCCC)c([*])s1,,2.4326,
6529,6529,[*]c1cc(CCOC(=O)NCCCC)c([*])s1,,1.5835,
6530,6530,[*]C=c1ccc(=c2ccc(=Cc3ccc(-c4ccc([*])s4)s3)s2)s1,1.092774693402025,0.8779,
6531,6531,[*]c1cc(SC)c([*])s1,1.6289490422921866,1.5295,
6532,6532,[*]c1sc([*])c(C)c1C,2.962361591740072,3.3114,
6534,6534,[*]c1cc(CCCCC)c([*])s1,2.058291590968612,2.3523,
6537,6537,[*]c1ccc(-c2ccc(-c3cc(CCCCCCCC)c([*])s3)s2)s1,1.9179274156283548,2.3617,
6538,6538,[*]c1sc([*])c(CCCCCCCC)c1C,2.8517991380834657,2.8409,
6540,6540,[*]c1cc(OCCCC)c([*])s1,2.4718383630801966,3.0949,
6541,6541,[*]c1sc([*])c(OCCCC)c1C,2.4354858738386724,2.1145,
6542,6542,[*]c1sc([*])c(OCCCC)c1OC,2.8976014309005618,3.3038,
6543,6543,[*]c1cc(CCCCCCCCCCCCCCCCCCCCCC)c([*])s1,2.2972623183447984,2.319,
6544,6544,[*]c1cc(CCCCCCCCC)c([*])s1,2.359964349548769,2.3395,
6545,6545,[*]C(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccc(-c4ccc([*])s4)s3)s2)s1,,1.4792,
6547,6547,[*]c1ccc(-c2ccc(-c3cc(SCCCC)c([*])s3)cc2)cc1,2.048306152214676,2.8074,
6548,6548,[*]c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c([*])s3)cc2)cc1,2.1976298190277457,3.1535,
6550,6550,[*]c1cc(C(F)(F)C(F)(F)C(F)(F)F)c([*])s1,3.1074088607548167,2.6317,
6551,6551,[*]c1cc(CCS(=O)(=O)O)c([*])s1,1.4198000245841031,2.3139,
6552,6552,[*]c1sc(-c2cc(OCCCCC)c([*])s2)cc1OCCCCC,2.1001109946535905,1.1386,
6555,6555,[*]CCOC(=O)CCSCCC(=O)O[*],3.379108778609904,5.3663,
6557,6557,[*]c1ccc2cc(-c3nc4cc5sc([*])nc5cc4s3)ccc2c1,1.666715369706096,3.1272,
6559,6559,[*]C=Cc1ccc(C=Cc2nc3cc4sc([*])nc4cc3s2)cc1,1.0705827015866567,1.971,
6560,6560,[*]C=CC=Cc1nc2cc3sc([*])nc3cc2s1,0.9409605977171842,2.1517,
6565,6565,[*]Cc1nc2cc3sc([*])nc3cc2s1,,3.3248,
6566,6566,[*]CCCc1nc2cc3sc([*])nc3cc2s1,2.6344910350382293,4.2161,
6567,6567,[*]CCCCc1nc2cc3sc([*])nc3cc2s1,3.358659625670228,4.2651,
6568,6568,[*]CCCCCc1nc2cc3sc([*])nc3cc2s1,2.805392603918335,4.3183,
6569,6569,[*]CCCCCCc1nc2cc3sc([*])nc3cc2s1,3.4432001986522947,4.3056,
6570,6570,[*]CCCCCCCCc1nc2cc3sc([*])nc3cc2s1,2.7547897947267144,4.3432,
6572,6572,[*]CCCCCCCCCCCCc1nc2cc3sc([*])nc3cc2s1,2.9213841805353207,4.3242,
6574,6574,[*]c1ccc(-c2ccc(-c3ccc(-c4nc5cc6sc([*])nc6cc5s4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,1.9833025293615805,3.1695,
6577,6577,[*]c1ccc(N=Nc2ccc(-c3csc(-c4nc([*])cs4)n3)cc2)cc1,1.563358332946414,2.5698,
6580,6580,[*]c1ccc(Nc2cc(C)c([*])s2)cc1,3.2122125869626177,3.5418,
6584,6584,[*]C=NN=Cc1cc(CCCCCCCCCCCC)c([*])s1,1.8192801991968104,2.7484,
6585,6585,[*]c1ccc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)cc1,2.2616863803368865,2.55,
6588,6588,[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)cc1,1.695153860611847,1.9121,
6590,6590,[*]Sc1ccc(C=Nc2ccc(N=Cc3ccc([*])cc3)cc2)cc1,2.3808393138307964,2.9441,
6593,6593,[*]Sc1c(F)c(F)c([*])c(F)c1F,,2.1722,3.6361
6596,6596,[*]c1cc(CCCCCCCCCC2COC(C)(C)O2)c([*])s1,2.3048482072176166,2.5181,
6597,6597,[*]c1cc(CCCCCCCCCC(O)CO)c([*])s1,1.832078076164839,2.2905,
6598,6598,[*]c1cc(CCCCCCCCCC2COC(=O)O2)c([*])s1,2.4001703539025527,2.4372,
6600,6600,[*]c1cc(CCCCCCCCCC2COC(c3ccccc3)O2)c([*])s1,2.52877295943668,2.7004,
6603,6603,[*]c1cc(CCCCBr)c([*])s1,2.126348908695634,2.4191,
6604,6604,[*]c1cc(CCCCCCBr)c([*])s1,1.9605318582771063,2.4253,
6605,6605,[*]c1cc(CCCCCCCCCCBr)c([*])s1,2.3571442699674408,2.2633,
6606,6606,[*]c1cc(CCCS(=O)(=O)O)c([*])s1,2.4490629452235915,2.9846,
6607,6607,[*]C=Cc1cc(CCCCCC)c(-c2sc([*])cc2CCCCCC)s1,1.8085843521589084,1.7047,
6612,6612,[*]c1cccc(-c2ccc(-c3ccc([*])s3)s2)n1,2.286891913032872,3.2272,2.0464
6613,6613,[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)cn1,1.6080178575691575,2.2046,
6618,6618,[*]C(c1cccs1)=c1ccc(=c2ccc(=C(c3cccs3)c3ccc(-c4ccc([*])s4)s3)s2)s1,1.2008332152582302,1.0912,
6619,6619,[*]c1ccc(Sc2ccc(-c3nn(-c4ccc(S(=O)(=O)c5ccc(-n6nc([*])c7ccccc7c6=O)cc5)cc4)c(=O)c4ccccc34)cc2)cc1,,3.5259,
6621,6621,[*]c1sc([*])c2nc(C)c(C)nc12,1.9221559454868733,2.7872,
6622,6622,[*]c1sc([*])c2nc(-c3ccccc3)c(C)nc12,2.2426602800239017,2.4458,
6623,6623,[*]c1sc([*])c2nc(CC)c(CC)nc12,2.1435282330016703,2.5623,
6625,6625,[*]c1sc([*])c2nc(-c3ccccc3)c(CC)nc12,1.9034454612291856,2.7281,
6627,6627,[*]c1sc([*])c2nc(-c3ccccc3)c(CCCCCCC)nc12,1.850130307719235,0.8340000000000001,
6629,6629,[*]c1cc2c(s1)-c1sc([*])cc1C2=C(C#N)C#N,0.29265639212287203,0.7226,
6635,6635,[*]C=Cc1ccc([*])c2sccc12,1.5875159983809737,2.1063,
6636,6636,[*]c1cc(C#N)c([*])s1,0.4967555547201856,1.6457,1.0894
6638,6638,[*]C=c1ccc(=c2ccc(=Cc3ccc([*])s3)s2)s1,,0.6103,1.224
6639,6639,[*]c1ccc(-c2ccc(-c3ccc([*])n3C)s2)s1,2.281115161856312,2.4998,
6643,6643,[*]c1ccc(-c2ccc(-c3cc(OCCCCCCCCCCCC)c([*])s3)s2)s1,1.6922923813423822,1.7783,
6646,6646,[*]c1cc(-c2cc(CCCCCCCC)ccc2CCCCCCCC)c([*])s1,2.069589907891751,1.6153,
6649,6649,[*]C=Cc1csc(-c2cc([*])cs2)c1,2.190210774671853,2.9611,
6650,6650,[*]C(C)=C(C)c1ccc(-c2ccc([*])s2)s1,1.94710001824496,2.2477,
6651,6651,[*]C=CC(C)=C(C)C=Cc1ccc(-c2ccc([*])s2)s1,1.5337144534616978,1.6111,
6657,6657,[*]c1cc(OCCOC)c([*])s1,1.7477216528319288,1.4267,
6665,6665,[*]c1sc(-c2cc(SCC(C)CC)c([*])s2)cc1SCC(C)CC,1.6820540395294103,1.5342,
6674,6674,[*]CC(SS[*])c1ccccc1,,4.8143,
6675,6675,[*]c1ccc(-c2ccc(-c3ccc([*])s3)s2)[nH]1,1.9881459110886397,2.0469,
6692,6692,[*]Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,3.0877203150032217,3.6059,
6697,6697,[*]c1cc(CC(=O)O)c([*])s1,2.4245340253994963,2.4489,
6698,6698,[*]N=Cc1ccc(C=Nc2sc([*])c(C#N)c2C#N)cc1,0.1052331688744621,1.5069,
6699,6699,[*]c1cc2c(s1)-c1sc([*])cc1C2CCCCCCN,1.9436344711282345,2.0844,1.3223
6704,6704,[*]c1ccc(-c2sc(-c3cc(SCCCC)c([*])s3)cc2SCCCC)cc1,,2.4618,
6705,6705,[*]c1ccc(-c2sc(-c3cc(SCCCCCCCC)c([*])s3)cc2SCCCCCCCC)cc1,1.9260897620444672,2.4582,
6710,6710,[*]c1ccc(-c2cc(-c3ccc(CCCCCCCC)cc3)c([*])s2)s1,1.8146032807419448,1.564,
6711,6711,[*]c1cc(COCCOCCOC)c(-c2cc(CCCCCCCCCCCC)c([*])s2)s1,,1.6134,
6713,6713,[*]c1cc2c(s1)-c1sc([*])cc1C2=C1c2ccsc2-c2sccc21,1.2678502677936931,1.2481,
6714,6714,[*]c1cc(SCCCCCC)c([*])s1,1.7187285493689544,1.5446,
6715,6715,[*]c1cc(SCCCCCCCCCCCC)c([*])s1,1.7411212106463152,1.4145,
6716,6716,[*]c1sc([*])c2sc(CCCCCCCCC)nc12,2.444793411967911,3.4078,
6718,6718,[*]c1cc2c(s1)-c1sc([*])cc1C2=O,0.7710390701355365,1.1662,
6719,6719,[*]c1sc([*])c(OCCCCCC)c1C,2.9133903720044456,3.303,
6723,6723,[*]c1sc([*])c(OCCCCCCCCCCCCCCCC)c1C,3.082835489382948,3.7868,
6726,6726,[*]c1sc([*])c(CCCCCCN(CC)c2ccccc2)c1CCCCCC,2.633326673559345,1.5590000000000002,
6727,6727,[*]c1cc(CCOc2ccc(N=Nc3ccc(C#N)cc3)cc2)c([*])s1,,1.8862,
6728,6728,[*]c1cc(CC(=O)OCCCCCCOc2ccc(N=Nc3ccc(C#N)cc3)cc2)c([*])s1,2.1061081312311845,2.4068,
6729,6729,[*]c1cc(-c2ccccc2)c([*])s1,2.110177899502532,2.591,
6732,6732,[*]c1cc2c(s1)-c1sc([*])cc1C2(CCCCCCCC)CCCCCCCC,,2.7507,
6734,6734,[*]c1ccc(-c2ccc(-c3cc([*])c4cccccc3-4)s2)s1,1.9270511826569665,2.0596,
6735,6735,[*]c1cc(-c2sc(-c3cc(C)c([*])s3)cc2C)c2cccccc1-2,1.9476377190692435,1.8844,1.3327
6736,6736,[*]c1cc(-c2sc(-c3cc(CCCC)c([*])s3)cc2CCCC)c2cccccc1-2,2.0669987450686818,1.9953,
6740,6740,[*]c1cc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c([*])s1,1.4536048646017503,2.7341,
6743,6743,[*]c1ccc(-c2ccc(-c3sc(-c4cc(C(=O)CCCCCCCCCCCC)c([*])s4)cc3C(=O)OCCCCCCCCCCCC)s2)s1,,2.5131,
6744,6744,[*]c1ccc(-c2cc(C(=O)OCCCCCCCCCCCC)c([*])s2)s1,,2.4434,
6750,6750,[*]c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc([*])s3)cc2)cc1,2.56809019713938,2.8259,
6751,6751,[*]C=Cc1cc(CCCCCC)c([*])s1,3.085748965065213,3.3225,
6753,6753,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,,2.2969,
6755,6755,[*]c1cc(COCCCCCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,,2.4465,
6756,6756,[*]c1cc(-c2ccc(F)cc2)c([*])s1,2.0406568529753093,2.4749,
6757,6757,[*]c1cc(CC(=O)OCC)c([*])s1,2.953420224258181,1.589,
6759,6759,[*]NCc1cc(C(=O)O)cc(CNc2nc(-c3csc([*])n3)cs2)c1N,3.772880881035997,3.6822,
6760,6760,[*]c1cc(CC(=O)Cl)c([*])s1,1.3232779189940658,2.4457,
6761,6761,[*]c1cc(COCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c([*])s1,2.101724031827839,2.3352,
6762,6762,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c([*])s1,,2.7101,
6765,6765,[*]c1cc(CCCCCCOC(=O)COC)c([*])s1,2.628235255056171,1.5263,
6767,6767,[*]c1cc(CCCCCCOC(=O)COc2ccccc2)c([*])s1,2.9420783588079398,2.4829,
6768,6768,[*]c1ccc(-c2cc(CCCCCCBr)c([*])s2)s1,1.6047107036470079,1.8008,
6769,6769,[*]c1ccc(-c2cc(CCCCCCOC(=O)COc3ccccc3)c([*])s2)s1,1.624312413604791,1.9503,
6770,6770,[*]c1cc(-c2ccc(OC)cc2)c([*])s1,2.5581971209177867,2.5709,
6771,6771,[*]c1cc(-c2ccc(OCCCC)cc2)c([*])s1,2.6038895201489733,2.5693,
6772,6772,[*]c1cc(-c2ccc(OCCCCCC)cc2)c([*])s1,2.7195190087704195,2.5288,
6773,6773,[*]c1cc(-c2ccc(OCCCCCCCC)cc2)c([*])s1,2.7012169869445195,2.5681,
6774,6774,[*]c1ccc(-c2ccc(-c3ccc([*])n3-c3c(F)c(F)c(F)c(F)c3F)s2)s1,2.04836033010747,2.5527,
6775,6775,[*]C=CC(C)=CC=CC=C(C)C=Cc1nc(-c2csc([*])n2)cs1,1.8414670808159461,2.667,
6776,6776,[*]N=CC(C)=CC=CC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,0.7758793208264856,1.6482,
6782,6782,[*]Sc1ccc(C(=O)CNNCC(=O)c2ccc([*])cc2)cc1,2.3751643211445392,3.4329,
6789,6789,[*]c1ccc(-c2cc(CCCCCCCCCF)c([*])s2)s1,1.7621435708499955,1.8341,
6798,6798,[*]c1cc(CCN(CC)c2ccc(N=Nc3ccc(C=C(C#N)C#N)cc3)cc2)c([*])s1,,1.2692,
6802,6802,[*]c1ccc(-c2ccc([*])n2C#Cc2ccc(CCCCCC)cc2)s1,2.0900508496826617,2.5380000000000003,
6806,6806,[*]c1cc(CCOC(=O)C(C)Br)c([*])s1,2.442482192550848,2.0981,
6807,6807,[*]CCCCOC(=O)CCSCCCCCCSCCC(=O)O[*],,5.0289,
6808,6808,[*]N=Cc1ccc(-c2ccc(C=Nc3ccc4c(c3)c3cc([*])ccc3n4CC)s2)s1,1.6297116664647593,1.9698,
6809,6809,[*]N=Cc1ccc(-c2ccc(C=Nc3ccc4c(c3)c3cc([*])ccc3n4CCCC)s2)s1,,2.6853,
6813,6813,[*]c1cc2c(s1)-c1sc(-c3cc4c(s3)-c3sc([*])cc3C4(CC(CC)CCCC)CC(CC)CCCC)cc1C2=O,,1.3805,
6814,6814,[*]c1ccc(-c2ccc(-c3nc(CCCCCCCCCCCC)c(-c4sc([*])nc4CCCCCCCCCCCC)s3)s2)s1,,2.29,
6816,6816,[*]c1cc(C(C(=O)OC)C(=O)OC)c([*])s1,1.82823584174511,2.6581,
6818,6818,[*]Sc1ccc2c(c1)Sc1ccc([*])cc1S2,,3.9872,
6819,6819,[*]C=Cc1ccc2c(c1)Sc1cc([*])ccc1N2CCCCCCCC,,2.7454,
6829,6829,[*]c1cc(-c2cc(C)c(Br)cc2C)c([*])s1,1.655088828949816,1.4380000000000002,
6830,6830,[*]c1ccc(-c2csc(-c3cc([*])cs3)c2)cc1,2.5105859093997003,3.3768,
6831,6831,[*]c1cc(-c2ccc(Br)cc2)c([*])s1,2.109585844360452,2.5973,
6832,6832,[*]C=Cc1csc(C=Cc2cccc([*])n2)c1CCCCCC,,3.4585,
6833,6833,[*]C=Cc1csc(C=Cc2cccc([*])n2)c1CCCCCCCC,2.6083185970072025,3.4739,
6836,6836,[*]c1cc(C(=O)Oc2cccc3cccnc23)c([*])s1,1.974025090492064,2.6538,
6846,6846,[*]c1sc([*])c2nc(CCCCCC)c(CCCCCC)nc12,,0.8923,
6847,6847,[*]c1sc([*])c2nc(CCCCCCCCCCC)c(CCCCCCCCCCC)nc12,,0.9973,
6849,6849,[*]c1cc(CC(=O)OC)c([*])s1,2.9953056775275235,1.7719999999999998,
6858,6858,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(Cc4ccc(C([*])=O)cc4)cc3)cc2)cc1,,3.8707,
6859,6859,[*]Oc1ccc(OC(=O)c2cccc(C([*])=O)c2)cc1,2.020730161182946,3.9872,
6861,6861,[*]OS(=O)(=O)c1cccc(C(=O)Oc2ccc(C(C)(C)c3ccc([*])cc3)cc2)c1,,3.8376,
6862,6862,[*]CCN(CCOC(=O)c1cccc(C(=O)O[*])c1)c1ccccc1,2.1422398310706083,3.2108,
6865,6865,[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,3.5683208141448564,4.9385,
6867,6867,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,,4.7831,
6884,6884,[*]Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C([*])=O)cc4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,,3.431,
6886,6886,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC([*])=O)cc3)c3ccccc3Cc3ccccc32)cc1,,4.5693,
6888,6888,[*]CCC(C)(C)CC(C)COC(=O)CCCCC(=O)O[*],,6.6953,
6890,6890,[*]CC=CCOC(=O)CCCCCCCCC(=O)O[*],,6.0636,
6891,6891,[*]Oc1ccc(C(CC)(CC)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,,3.2648,
6893,6893,[*]Oc1ccc(C(CC)(CC)c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,,3.4698,
6898,6898,[*]Oc1ccc(C(c2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)C(Cl)(Cl)Cl)cc1,1.9081919402769485,3.7183,
6903,6903,[*]Oc1ccc(Cc2ccc(OC(=O)c3ccc(C(C)(C)c4ccc(C([*])=O)cc4)cc3)cc2)cc1,,3.9978,
6906,6906,[*]CC1CC(COC(=O)c2ccc(C(=O)O[*])cc2)CC(C(C)(C)C)C1,,4.652,
6908,6908,[*]CCCCC(=O)S[*],,5.5216,
6909,6909,[*]CCOC(=O)Cc1ccc(C(=O)O[*])cc1,,4.7045,
6910,6910,[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(CC([*])=O)cc3)cc2)cc1,2.4439238876855427,4.0652,
6911,6911,[*]Cc1ccc(COC(=O)Cc2ccc(C(=O)O[*])cc2)cc1,2.8199793437445533,4.4684,
6912,6912,[*]CC(C)(C)COC(=O)Cc1ccc(C(=O)O[*])cc1,,4.5496,
6915,6915,[*]OC(C)CCOC(=O)CCCCCCCCC([*])=O,,6.7075,
6916,6916,[*]OC(C)CCOC(=O)CCCCC([*])=O,,6.64,
6924,6924,[*]Cc1ccc(COC(=O)c2ccc3cc(C(=O)O[*])ccc3c2)cc1,,3.6512,
6925,6925,[*]CCCCCCCCCCOC(=O)CC(C)(C)CC(=O)O[*],,6.7111,
6926,6926,[*]CC(CC)(CC)COC(=O)CCC(=O)O[*],,6.4891,
6927,6927,[*]CCCCCCCCCCOC(=O)CC(C)C(=O)O[*],,6.7186,
6928,6928,[*]CCOC(=O)CC(=O)O[*],3.769990563063472,6.3978,
6930,6930,[*]CCCCCCOC(=O)CC(=O)O[*],,6.9173,
6931,6931,[*]OC(C)CCOC(=O)C([*])=O,,5.7373,
6932,6932,[*]OC(C)CCOC(=O)CC([*])=O,,6.7779,
6933,6933,[*]OC(C)CCOC(=O)CCC([*])=O,,6.3305,
6934,6934,[*]OC(C)CCOC(=O)CCCC([*])=O,,6.6901,
6935,6935,[*]OC(C)CCOC(=O)CCCCCC([*])=O,,6.5532,
6936,6936,[*]OC(C)CCOC(=O)CCCCCCCC([*])=O,,6.6135,
6937,6937,[*]OC(C)CCOC(=O)CCCCCCCCCCC([*])=O,,6.7191,
6939,6939,[*]CCCCCC(=O)NCCOC(=O)CCCCC(=O)O[*],,5.9722,
6941,6941,[*]CCCCCC(=O)NCCNC(=O)CCCCCOC(=O)CCCCC(=O)O[*],,5.9669,
6946,6946,[*]CCCCCOC(=O)CC(=O)O[*],,6.5739,6.4679
6948,6948,[*]CCOC(=O)CCC(C)CC(=O)O[*],,6.5596,
6949,6949,[*]CCCOC(=O)CCC(C)CC(=O)O[*],,6.2599,
6950,6950,[*]CCCCOC(=O)CCC(C)CC(=O)O[*],,6.5919,
6951,6951,[*]CCCCCOC(=O)CCC(C)CC(=O)O[*],,6.7309,
6952,6952,[*]CCCCCCOC(=O)CCC(C)CC(=O)O[*],,6.5192,
6953,6953,[*]CCCCOC(=O)CCCCCNC(=O)O[*],,6.3666,
6954,6954,[*]CCCCCOC(=O)CCCCCNC(=O)O[*],,6.0793,
6955,6955,[*]CCCCCCOC(=O)CCCCCNC(=O)O[*],,6.3325,
6959,6959,[*]CCCCCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,,5.3563,
6960,6960,[*]CCCCCCCCCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,,4.9479,
6962,6962,[*]OC(C)COC(=O)Cc1ccc(CC([*])=O)cc1,,5.1711,
6963,6963,[*]CCCCCCCCCCOC(=O)C1CCC(C(=O)O[*])CC1,,6.6352,
6964,6964,[*]CCCCCCCCCCCCCCCCCCCCOC(=O)C1CCC(C(=O)O[*])CC1,,6.4338,
6965,6965,[*]OC(C)COC(=O)C1CCC(C([*])=O)CC1,,6.3591,
6966,6966,[*]Cc1ccc(COC(=O)CC(=O)O[*])cc1,3.310017911614373,5.408,
6967,6967,[*]Cc1ccc(COC(=O)CCCCCCCCCCCCCCCCCCC(=O)O[*])cc1,,5.3919,
6968,6968,[*]Cc1ccc(COC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*])cc1,,5.3354,
6977,6977,[*]CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O[*],,6.595,
6978,6978,[*]CC(C)(CC)COC(=O)CCCCCCCCC(=O)O[*],,6.6739,
